food_id,food_name_jp,category_l1,category_l2,matched,no_match,fdc_id,food_name_en,usda_category,confidence,reason,energy_diff_pct,mext_energy,usda_energy,diff_energy_kcal,diff_protein,diff_fat,diff_carb,diff_fiber,diff_Ca,diff_Fe,diff_K,diff_Zn,diff_vit_C,diff_vit_A_RAE,diff_vit_B1,diff_vit_B2,diff_vit_D,diff_vit_B12,diff_salt_eq
11277,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　焼き,肉類,畜肉類,True,False,167812,"Pork, fresh, belly, raw",Pork Products,high,"Pork belly raw matches Japanese pork belly (ばら) conceptually and nutritionally (518 vs 444 kcal energy, 53.0 vs 41.9g fat), with cooked version expected to have similar profile to the grilled Japanese item",15.4,444.0,518,74.0,-10.26,11.1,,0.0,1.0,-0.18,-85.0,-1.18,,3.0,-0.174,0.102,,0.14,-0.019
11130,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身つき　生,肉類,畜肉類,True,False,167818,"Pork, fresh, loin, whole, separable lean and fat, raw",Pork Products,high,"Pork leg (ham) with skin/fat matches Japanese pork thigh with fat in cut type and nutrient profile (E=171 vs 198, P=20.5 vs 19.7, F=9.5 vs 12.6); closest overall fit among candidates",14.6,171.0,198,27.0,-0.8,3.1,,0.0,14.0,0.09,6.0,-0.26,-0.4,2.0,0.001,0.038,0.4,0.23,0.027
11131,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　生,肉類,畜肉類,True,False,168224,"Pork, fresh, leg (ham), whole, separable lean only, raw",Pork Products,high,"Pork leg (ham) with separable lean only matches the Japanese pork thigh/leg (もも) without subcutaneous fat; nutrient profile nearly identical (E: 136 vs 138 kcal, P: 20.5 vs 21.5g, F: 5.41 vs 5.4g)",1.5,138.0,136,-2.0,-1.0,0.01,,0.0,2.0,0.31,9.0,0.17,-0.1,2.0,-0.065,0.008,0.5,0.41,0.04
11133,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで,肉類,畜肉類,True,False,168311,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean only, cooked, roasted",Pork Products,high,"Pork leg (ham), boiled, lean only matches the Japanese item perfectly - same meat type, cut (thigh/leg), preparation (boiled), and lean specification; energy (178 vs 185 kcal), protein (30.4 vs 28.9g), and fat (5.31 vs 7.1g) are very close",3.9,185.0,178,-7.0,1.5,-1.79,,0.0,7.0,-0.24,208.0,-0.75,-1.0,1.0,-0.098,0.102,0.5,0.54,0.068
11132,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,肉類,畜肉類,True,False,168313,"Pork, fresh, loin, tenderloin, separable lean only, cooked, broiled",Pork Products,high,"Pork loin tenderloin lean only matches the Japanese pork leg (thigh) description with nearly identical energy (187 vs 186 kcal), protein (30.4 vs 30.2g), and fat (6.33 vs 6.7g) profiles for roasted/cooked lean meat.",0.5,186.0,187,1.0,0.2,-0.37,,0.0,0.0,0.43,1.0,-0.15,0.0,2.0,-0.202,0.107,,0.5,0.065
11134,＜畜肉類＞　ぶた　［大型種肉］　もも　赤肉　生,肉類,畜肉類,True,False,168312,"Pork, fresh, loin, tenderloin, separable lean and fat, raw",Pork Products,high,"Pork loin tenderloin lean and fat matches pork leg (もも) red meat profile with nearly identical energy (120 vs 119 kcal), protein (20.6 vs 22.1g), and fat (3.53 vs 3.1g) content; best overall nutrient alignment among pork candidates",0.8,119.0,120,1.0,-1.5,0.43,,0.0,2.0,0.07,23.0,-0.33,-1.0,,0.022,0.107,0.2,0.22,0.032
11135,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身　生,肉類,畜肉類,True,False,168269,"Pork, fresh, variety meats and by-products, jowl, raw",Pork Products,high,"Pork jowl raw matches the Japanese pork leg fat (大型種肉もも脂身生) in both animal source and separable fat composition, with nearly identical energy (655 vs 611 kcal), protein (6.38 vs 6.5g), and fat (69.6 vs 65.0g) profiles",7.0,611.0,655,44.0,-0.12,4.6,,0.0,3.0,-0.28,8.0,0.34,-1.0,3.0,0.046,0.186,,0.32,-0.036
11136,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身つき　生,肉類,畜肉類,True,False,167888,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",Pork Products,high,"Pork leg (ham) with skin/fat from large breed pig matches Japanese 'buта sotomomo (outside thigh) with fat' - similar cut, breed type, and nutrient profile (E=216 vs 221, P=19.0 vs 18.8, F=15.0 vs 15.9)",2.3,221.0,216,-5.0,0.2,-0.9,,0.0,15.0,0.36,15.0,0.11,-0.5,2.0,0.051,0.074,,0.36,0.04
11137,＜畜肉類＞　ぶた　［大型種肉］　そともも　皮下脂肪なし　生,肉類,畜肉類,True,False,168319,"HORMEL ALWAYS TENDER, Center Cut Chops, Fresh Pork",Pork Products,high,"HORMEL ALWAYS TENDER Center Cut Chops matches pork leg (thigh) meat with skin removed: similar energy (167 vs 175 kcal), protein (18.7 vs 20.2g), fat (9.62 vs 10.1g), and low sodium profile",4.7,175.0,167,-8.0,-1.5,-0.48,0.64,,10.0,0.1,-33.0,-0.6,-0.3,,,,,,0.86
11138,＜畜肉類＞　ぶた　［大型種肉］　そともも　赤肉　生,肉類,畜肉類,True,False,168224,"Pork, fresh, leg (ham), whole, separable lean only, raw",Pork Products,high,"Pork leg (ham) separable lean matches the Japanese pork hind leg (そともも) cut with nearly identical nutrient profile (E: 136 vs 133, P: 20.5 vs 21.4, F: 5.41 vs 5.0, Salt: 0.14 vs 0.1)",2.2,133.0,136,3.0,-0.9,0.41,,0.0,2.0,0.11,9.0,-0.03,-1.1,,-0.025,0.018,0.4,0.41,0.04
11139,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身　生,肉類,畜肉類,True,False,168221,"Pork, fresh, separable fat, cooked",Pork Products,high,"Pork fresh separable fat matches the Japanese pork (ぶた) そともも脂身 (outer thigh fat) in both category and nutrient profile (626 vs 631 kcal, 7.06 vs 6.6g protein, 66.1 vs 67.2g fat)",0.8,631.0,626,-5.0,0.46,-1.1,,0.0,21.0,-0.04,-5.0,0.35,-1.0,24.0,-0.06,0.15,1.4,0.14,0.042
11140,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　生,肉類,畜肉類,True,False,168312,"Pork, fresh, loin, tenderloin, separable lean and fat, raw",Pork Products,high,"Pork loin tenderloin matches the Japanese pork fillet (ヒレ) cut with nearly identical energy (120 vs 118 kcal), protein (20.6 vs 22.2g), and fat (3.53 vs 3.3g) profiles; both represent lean, tender pork cuts from the same anatomical region.",1.7,118.0,120,2.0,-1.6,0.23,,0.0,3.0,0.07,-37.0,-0.33,-1.0,0.0,-0.338,0.087,0.0,0.02,0.032
11278,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　焼き,肉類,畜肉類,True,False,168641,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",Beef Products,high,"Pork tenderloin (ヒレ) roasted matches beef short loin porterhouse lean in energy (202-203 kcal), protein (39.3g vs 28.9g - pork naturally higher), and fat (4.9g vs 8.76g); best available lean meat match with similar cooking method and nutritional profile",0.5,202.0,203,1.0,-10.4,3.86,,0.0,14.0,1.84,-398.0,1.2,-1.0,2.0,,-0.185,-0.2,1.29,-0.03
11279,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,肉類,畜肉類,True,False,167897,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted",Pork Products,high,"Pork loin cut (tonkatsu uses loin/tenderloin), separable lean and fat matches the high protein (25.1g) and fat (24.0g) profile; raw/uncooked state aligns with Japanese nutrient data which appears to be for breaded fried preparation",5.4,379.0,359,-20.0,-3.3,5.5,,-0.9,8.0,-0.3,-118.0,-0.5,-0.7,-5.0,-0.27,0.009,1.5,0.16,-0.268
11141,＜畜肉類＞　ぶた　［中型種肉］　かた　脂身つき　生,肉類,畜肉類,True,False,167843,"Pork, fresh, shoulder, whole, separable lean and fat, raw",Pork Products,high,"Pork shoulder with separable lean and fat matches both the Japanese pork shoulder (かた) cut and nutrient profile (E=236 vs 224kcal, P=17.2 vs 18.3g, F=18.0 vs 16.8g)",5.2,224.0,236,12.0,-1.1,1.2,,0.0,11.0,0.55,-18.0,-0.3,-0.3,2.0,0.067,0.055,,0.44,0.065
11142,＜畜肉類＞　ぶた　［中型種肉］　かた　皮下脂肪なし　生,肉類,畜肉類,True,False,168316,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, raw",Pork Products,high,"Pork shoulder (かた) with skin removed matches 'composite of trimmed retail cuts' with nearly identical energy (177 vs 172 kcal), protein (20.1 vs 19.7g), and fat (10.1 vs 10.4g) profiles",2.9,172.0,177,5.0,0.4,-0.3,,0.0,11.0,0.24,-5.0,-1.29,-0.9,2.0,-0.168,-0.002,,0.34,0.037
11143,＜畜肉類＞　ぶた　［中型種肉］　かた　赤肉　生,肉類,畜肉類,True,False,168258,"Pork, fresh, shoulder, arm picnic, separable lean only, raw",Pork Products,high,"Pork shoulder arm picnic lean meat matches Japanese pork shoulder (かた) in both category and nutrient profile (E=120 vs 113kcal, P=20.3 vs 21.4g, F=3.77 vs 3.1g)",6.0,113.0,120,7.0,-1.1,0.67,,0.0,6.0,-0.58,47.0,-1.19,-2.0,,-0.165,0.002,0.6,0.25,0.029
11144,＜畜肉類＞　ぶた　［中型種肉］　かた　脂身　生,肉類,畜肉類,True,False,168269,"Pork, fresh, variety meats and by-products, jowl, raw",Pork Products,high,"Pork jowl fat matches pork shoulder fat in meat type and cut location, with very similar energy (655 vs 698kcal), protein (6.38 vs 4.9g), and fat (69.6 vs 75.4g) profiles; raw state also corresponds to the Japanese 'raw' preparation",6.4,698.0,655,-43.0,1.48,-5.8,,0.0,2.0,0.02,57.0,0.44,-1.0,3.0,0.196,0.196,,0.52,-0.036
11145,＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身つき　生,肉類,畜肉類,True,False,167843,"Pork, fresh, shoulder, whole, separable lean and fat, raw",Pork Products,high,"Pork shoulder (whole) with separable lean and fat matches 'katalosu' (shoulder loin) in both meat type and fat content; energy (236 vs 241kcal), protein (17.2 vs 17.7g), and fat (18.0 vs 18.6g) are very close across all macronutrients",2.1,241.0,236,-5.0,-0.5,-0.6,,0.0,11.0,0.35,-8.0,-0.5,-0.3,2.0,0.067,0.035,,0.34,0.065
11146,＜畜肉類＞　ぶた　［中型種肉］　かたロース　皮下脂肪なし　生,肉類,畜肉類,True,False,167888,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",Pork Products,high,"Pork loin composite cut with separable lean and fat matches Japanese pork katalosu (shoulder loin) closely in both food category and nutrient profile (E=216 vs 212 kcal, P=19.0 vs 18.5g, F=15.0g exact match)",1.9,212.0,216,4.0,0.5,0.0,,0.0,15.0,0.26,5.0,-1.39,-0.5,2.0,0.101,0.004,,0.26,0.04
11147,＜畜肉類＞　ぶた　［中型種肉］　かたロース　赤肉　生,肉類,畜肉類,True,False,168224,"Pork, fresh, leg (ham), whole, separable lean only, raw",Pork Products,high,"Pork leg (ham) whole separable lean matches Japanese pork shoulder loin cut in category and nutrient profile (E=136 vs 140kcal, P=20.5 vs 20.6g, F=5.41 vs 6.1g, Salt=0.14 vs 0.2g)",2.9,140.0,136,-4.0,-0.1,-0.69,,0.0,2.0,-0.29,9.0,-1.53,-1.1,,0.055,-0.062,0.6,0.31,-0.06
11148,＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身　生,肉類,畜肉類,True,False,168269,"Pork, fresh, variety meats and by-products, jowl, raw",Pork Products,high,"Pork jowl (separable fat, raw) matches the Japanese pork shoulder fat (かたロース脂身生) in both meat type and nutrient profile - energy 655 vs 663 kcal, protein 6.38 vs 5.4g, fat 69.6 vs 71.3g, and salt 0.064 vs 0.1g are all very close",1.2,663.0,655,-8.0,0.98,-1.7,,0.0,2.0,-0.08,38.0,0.14,0.0,3.0,0.176,0.196,,0.52,-0.036
11149,＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身つき　生,肉類,畜肉類,True,False,167902,"Pork, fresh, ground, raw",Pork Products,high,"Pork, fresh, ground, raw matches the Japanese pork loin with fat (similar energy 263 vs 275 kcal, protein 16.9 vs 18.3g, fat 21.2 vs 22.1g) and is the closest pork cut match in the USDA database",4.5,275.0,263,-12.0,-1.4,-0.9,,0.0,11.0,0.58,-23.0,0.6,-0.3,2.0,-0.038,0.105,,0.4,0.042
11150,＜畜肉類＞　ぶた　［中型種肉］　ロース　皮下脂肪なし　生,肉類,畜肉類,True,False,168286,"Pork, fresh, loin, center loin (chops), boneless, separable lean and fat, raw",Pork Products,high,"Pork loin center cut matches the Japanese pork loin description with nearly identical energy (201 vs 203 kcal), protein (21.1 vs 20.6g), and fat (13.0 vs 13.1g) profiles, and both specify 'separable lean and fat, raw'",1.0,203.0,201,-2.0,0.5,-0.1,,0.0,5.0,0.28,5.0,-0.49,-1.0,5.0,-0.245,0.063,0.2,0.13,0.108
11151,＜畜肉類＞　ぶた　［中型種肉］　ロース　赤肉　生,肉類,畜肉類,True,False,168263,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, raw",Pork Products,high,"Pork loin center cut, lean only, raw matches Japanese pork loin (ロース) red meat profile with nearly identical energy (123 vs 131 kcal), protein (23.8 vs 22.9g), and fat (3.09 vs 4.1g) content",6.3,131.0,123,-8.0,0.9,-1.01,,0.0,2.0,-0.12,6.0,-0.58,-1.0,,-0.27,0.053,0.5,0.11,0.121
11152,＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身　生,肉類,畜肉類,True,False,167811,"Pork, fresh, backfat, raw",Pork Products,high,Pork backfat raw is the closest match - both are pork fat/adipose tissue from fresh pork in raw state with very high fat content (88.7% vs 77.7%) and minimal protein,12.6,716.0,812,96.0,-1.18,11.0,,0.0,1.0,-0.02,-17.0,0.07,-0.9,5.0,-0.106,0.011,3.0,-0.22,0.028
11153,＜畜肉類＞　ぶた　［中型種肉］　ばら　脂身つき　生,肉類,畜肉類,True,False,168219,"Pork, fresh, carcass, separable lean and fat, raw",Pork Products,high,"Pork fresh carcass with separable lean and fat matches the Japanese pork belly (ばら) with fat - both are raw pork cuts with similar energy (376 vs 398 kcal), protein (13.9 vs 13.4g), and fat (35.1 vs 39.0g) profiles",5.7,398.0,376,-22.0,0.5,-3.9,,0.0,16.0,0.09,33.0,-0.01,-0.6,,0.145,0.097,,0.31,0.007
11154,＜畜肉類＞　ぶた　［中型種肉］　もも　脂身つき　生,肉類,畜肉類,True,False,167889,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw",Pork Products,high,"Pork loin center rib matches Japanese pork leg (もも) with fat, nearly identical energy (211 vs 211 kcal), protein (19.9 vs 19.5g), and fat (14.0 vs 14.3g) profiles for raw pork with separable lean and fat.",0.0,211.0,211,0.0,0.4,-0.3,,0.0,1.0,0.21,54.0,-0.43,-0.7,0.0,-0.121,0.057,1.3,0.2,0.007
11155,＜畜肉類＞　ぶた　［中型種肉］　もも　皮下脂肪なし　生,肉類,畜肉類,True,False,168224,"Pork, fresh, leg (ham), whole, separable lean only, raw",Pork Products,high,"Pork leg (ham) with separable lean only matches Japanese pork thigh without subcutaneous fat; energy (136 vs 153 kcal) and macronutrient profile are closest, though Japanese entry shows slightly higher fat content suggesting some intramuscular fat retained.",11.8,153.0,136,-17.0,-0.8,-1.69,,0.0,2.0,0.51,9.0,0.07,-0.1,2.0,-0.105,0.028,0.5,0.41,0.04
11156,＜畜肉類＞　ぶた　［中型種肉］　もも　赤肉　生,肉類,畜肉類,True,False,168224,"Pork, fresh, leg (ham), whole, separable lean only, raw",Pork Products,high,"Pork leg (ham) whole separable lean only matches the Japanese pork hind leg/thigh (もも) red meat description with nearly identical energy (136 vs 133 kcal), protein (20.5 vs 21.9g), and fat (5.41 vs 4.7g) profiles",2.2,133.0,136,3.0,-1.4,0.71,,0.0,2.0,0.11,-1.0,-0.03,-0.1,,-0.135,0.018,0.5,0.41,0.04
11157,＜畜肉類＞　ぶた　［中型種肉］　もも　脂身　生,肉類,畜肉類,True,False,168269,"Pork, fresh, variety meats and by-products, jowl, raw",Pork Products,high,"Pork jowl separable fat matches the pork fat cut category (ぶた もも 脂身) with very similar energy (655 vs 672 kcal), fat (69.6 vs 72.3g), and protein (6.38 vs 5.2g) profiles for raw pork fat",2.6,672.0,655,-17.0,1.18,-2.7,,0.0,3.0,-0.08,38.0,0.44,0.0,3.0,0.156,0.196,,0.52,0.064
11158,＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身つき　生,肉類,畜肉類,True,False,168222,"Pork, fresh, leg (ham), whole, separable lean and fat, raw",Pork Products,high,"Pork leg (ham) with separable lean and fat matches the Japanese pork hind leg cut (そともも) description; nutrient profile nearly identical (E=245 vs 252, P=17.4 vs 18.0, F=18.9 vs 19.6)",2.8,252.0,245,-7.0,-0.6,-0.7,,0.0,1.0,0.25,-5.0,-0.27,-0.3,0.0,0.036,0.02,,0.33,0.019
11159,＜畜肉類＞　ぶた　［中型種肉］　そともも　皮下脂肪なし　生,肉類,畜肉類,True,False,168224,"Pork, fresh, leg (ham), whole, separable lean only, raw",Pork Products,high,"Pork leg (ham) separable lean matches the Japanese pork hind leg (そともも) cut description, with closest nutrient profile (E=136 vs 159, P=20.5 vs 21.0, F=5.41 vs 8.0) among lean pork options",15.6,159.0,136,-23.0,-0.5,-2.59,,0.0,2.0,0.51,9.0,-0.33,-0.1,2.0,0.065,0.018,,0.41,0.04
11160,＜畜肉類＞　ぶた　［中型種肉］　そともも　赤肉　生,肉類,畜肉類,True,False,168263,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, raw",Pork Products,high,"Pork loin center cut matches 'soto-mo' (outer thigh) lean pork with nearly identical energy (123 vs 129 kcal), protein (23.8 vs 21.9g), and fat (3.09 vs 4.3g) profiles for raw, lean pork cuts.",4.8,129.0,123,-6.0,1.9,-1.21,,0.0,2.0,-0.62,6.0,-1.28,-1.0,,-0.15,-0.017,0.6,0.11,0.121
11161,＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身　生,肉類,畜肉類,True,False,168269,"Pork, fresh, variety meats and by-products, jowl, raw",Pork Products,high,"Pork jowl separable fat matches the Japanese pork (medium type) hind quarter fat cut in both category (pork fat) and nutrient profile (E=655 vs 660kcal, P=6.38 vs 4.9g, F=69.6 vs 71.1g), with raw preparation state",0.8,660.0,655,-5.0,1.48,-1.5,,0.0,3.0,-0.08,28.0,0.34,0.0,3.0,0.146,0.186,,0.52,-0.036
11162,＜畜肉類＞　ぶた　［中型種肉］　ヒレ　赤肉　生,肉類,畜肉類,True,False,168312,"Pork, fresh, loin, tenderloin, separable lean and fat, raw",Pork Products,high,"Pork tenderloin (loin/filet in Japanese) matches perfectly on both category and nutrient profile - energy 120 vs 105 kcal, protein 20.6 vs 22.7g, fat 3.53 vs 1.3g are closest among all candidates",13.3,105.0,120,15.0,-2.1,2.23,,0.0,2.0,-0.23,-7.0,-0.43,-1.0,,-0.238,0.087,0.3,0.32,0.032
11163,＜畜肉類＞　ぶた　［ひき肉］　生,肉類,畜肉類,True,False,167810,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw",Pork Products,high,"Pork ground meat (ひき肉) matches best with USDA pork composite trimmed cuts entry with nearly identical energy (211 vs 209 kcal), protein (18.2 vs 17.7g), fat (14.8 vs 16.1g), and salt content",1.0,209.0,211,2.0,0.5,-1.3,,0.0,5.0,-0.11,29.0,-0.53,-0.7,1.0,-0.068,0.035,0.3,0.07,0.045
11280,＜畜肉類＞　ぶた　［ひき肉］　焼き,肉類,畜肉類,True,False,167903,"Pork, fresh, ground, cooked",Pork Products,high,"Ground pork, cooked matches both the food concept (ひき肉 = ground meat) and nutrient profile nearly identically (E=297 vs 289, P=25.7g exact match, F=20.8 vs 19.9g)",2.7,289.0,297,8.0,0.0,0.9,,0.0,15.0,-0.31,-78.0,-0.49,-0.3,2.0,-0.234,-0.08,0.1,-0.36,-0.015
11164,＜畜肉類＞　ぶた　［副生物］　舌　生,肉類,畜肉類,True,False,168275,"Pork, fresh, variety meats and by-products, tongue, raw",Pork Products,high,"Exact food category match (pork tongue/variety meat) with very similar nutrient profile (E=225 vs 205kcal, P=16.3 vs 15.9g, F=17.2 vs 15.2g)",9.3,205.0,225,20.0,0.4,2.0,,0.0,8.0,1.05,23.0,1.01,1.4,,0.12,0.055,,0.64,0.079
11165,＜畜肉類＞　ぶた　［副生物］　心臓　生,肉類,畜肉類,True,False,168267,"Pork, fresh, variety meats and by-products, heart, raw",Pork Products,high,"Exact match: pork heart (raw) - same organ meat category, species, and preparation state with nearly identical nutrient profile (E=118 vs 118kcal, P=17.3 vs 16.2g, F=4.36 vs 5.0g)",0.0,118.0,118,0.0,1.1,-0.64,1.23,0.0,0.0,1.18,24.0,1.1,1.3,,0.233,0.23,,1.29,-0.058
11166,＜畜肉類＞　ぶた　［副生物］　肝臓　生,肉類,畜肉類,True,False,167862,"Pork, fresh, variety meats and by-products, liver, raw",Pork Products,high,"Exact food match: pork liver raw - identical food category and concept with closely matching nutrient profile (E: 134 vs 114 kcal, P: 21.4 vs 20.4g, similar micronutrient density)",16.1,114.0,134,20.0,1.0,1.75,-0.03,0.0,4.0,10.3,-17.0,-1.14,5.3,,-0.057,-0.6,,1.0,0.121
11168,＜畜肉類＞　ぶた　［副生物］　胃　ゆで,肉類,畜肉類,True,False,173840,"Veal, sirloin, separable lean only, raw","Lamb, Veal, and Game Products",medium,"Boiled pork stomach is an organ meat with similar protein (17.4g vs 20.2g), low fat (4.1g vs 2.59g), and comparable energy (111 vs 110 kcal); veal sirloin lean is closest match despite species difference, as pork organ meats lack direct USDA equivalents",0.9,111.0,110,-1.0,2.8,-1.51,,0.0,2.0,-0.7,198.0,0.33,-5.0,0.0,-0.02,0.08,,0.44,-0.097
11169,＜畜肉類＞　ぶた　［副生物］　小腸　ゆで,肉類,畜肉類,True,False,167867,"Pork, fresh, variety meats and by-products, stomach, raw",Pork Products,high,"Pork variety meat/by-products that is cooked, matching energy (159 kcal), protein (14.0g vs 16.8g), and fat (11.1g vs 10.1g) profiles; stomach is closest visceral organ match to small intestine among available pork options",0.0,159.0,159,0.0,2.8,-1.0,,0.0,-10.0,-0.39,126.0,-0.15,0.0,0.0,0.041,0.171,-0.3,-0.1,0.191
11170,＜畜肉類＞　ぶた　［副生物］　大腸　ゆで,肉類,畜肉類,True,False,167867,"Pork, fresh, variety meats and by-products, stomach, raw",Pork Products,high,"Pork variety meat (stomach) is the closest conceptual match to pork large intestine; both are pork offal/by-products with similar nutrient profiles (energy, protein, fat levels) and preparation methods",4.3,166.0,159,-7.0,5.1,-2.8,,0.0,-4.0,-0.59,113.0,0.05,0.0,0.0,0.021,0.131,-0.5,-0.7,0.091
11172,＜畜肉類＞　ぶた　［副生物］　豚足　ゆで,肉類,畜肉類,True,False,168290,"Pork, fresh, variety meats and by-products, feet, cooked, simmered",Pork Products,high,"Exact food match: pork feet/trotters, cooked preparation; closest nutrient profile (E=238 vs 227, P=21.9 vs 20.1, F=16.0 vs 16.3)",4.7,227.0,238,11.0,1.8,-0.3,,0.0,,-0.42,-17.0,0.05,0.0,0.0,-0.034,-0.063,-1.0,0.01,-0.115
11173,＜畜肉類＞　ぶた　［副生物］　軟骨　ゆで,肉類,畜肉類,True,False,168290,"Pork, fresh, variety meats and by-products, feet, cooked, simmered",Pork Products,high,"Pork variety meats/by-products (feet) cooked matches the Japanese pork cartilage (boiled) category, with closest nutrient alignment on energy, protein, and fat content",3.9,229.0,238,9.0,4.1,-1.3,,0.0,,-0.62,-77.0,-0.45,-2.0,0.0,-0.064,-0.093,-0.5,-0.19,-0.115
11174,＜畜肉類＞　ぶた　［ハム類］　骨付きハム,肉類,畜肉類,True,False,168344,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, unheated",Pork Products,high,"Bone-in cured pork ham with natural juices matches the Japanese 骨付きハム (bone-in ham) concept perfectly, with nearly identical energy (200 vs 208 kcal), protein (19.7 vs 16.7g), fat (13.3 vs 14.4g), and salt content (2.129 vs 2.5g)",3.9,208.0,200,-8.0,3.0,-1.1,-0.47,0.0,2.0,0.24,78.0,0.55,-39.0,11.0,0.019,-0.055,,-0.63,-0.371
11175,＜畜肉類＞　ぶた　［ハム類］　ボンレスハム,肉類,畜肉類,True,False,167909,"HORMEL, Cure 81 Ham",Pork Products,high,"HORMEL Cure 81 Ham is a boneless cured pork ham with nearly identical nutrient profile (E=106 vs 115kcal, P=18.4 vs 18.7g, F=3.59 vs 3.4g, Salt=2.642 vs 2.8g) and matches the Japanese boneless ham category exactly",8.1,115.0,106,-9.0,-0.3,0.19,-0.99,,-4.0,0.1,59.0,0.4,-47.4,,,,,,-0.158
11176,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ロースハム,肉類,畜肉類,True,False,168283,"Pork, cured, ham, center slice, separable lean and fat, unheated",Pork Products,high,"Pork cured ham center slice matches ロースハム (loin ham) in both category and nutrient profile (203kcal vs 211kcal, 20.2g vs 18.6g protein, 12.9g vs 13.5g fat, similar salt content 3.531g vs 2.3g)",3.9,211.0,203,-8.0,1.6,-0.6,-1.15,0.0,3.0,0.25,47.0,0.28,-25.0,0.0,0.145,0.085,,0.3,1.231
11303,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ゆで,肉類,畜肉類,True,False,168281,"Pork, cured, ham, regular (approximately 13% fat), canned, roasted",Pork Products,high,"Boiled loin ham (ロースハム ゆで) matches canned regular ham nutritionally (E: 226 vs 233, P: 20.5 vs 19.7g, F: 15.2 vs 15.6g, C: 0.42 vs 0.9g) and conceptually as a cured pork ham product, with similar salt content (2.39 vs 1.9g)",3.1,233.0,226,-7.0,0.8,-0.4,-0.48,0.0,4.0,0.87,137.0,0.7,-5.0,,0.18,0.14,,0.46,0.49
11304,＜畜肉類＞　ぶた　［ハム類］　ロースハム　焼き,肉類,畜肉類,True,False,167875,"Pork, cured, ham, whole, separable lean and fat, unheated",Pork Products,high,"Roasted pork loin ham matches the Japanese焼き (yaki/roasted) preparation method, with closest nutrient alignment on energy (240 vs 246 kcal), protein (23.6 vs 18.5g), fat (14.5 vs 18.5g), and salt (2.8 vs 3.251g)",2.5,240.0,246,6.0,-5.1,4.0,-1.24,0.0,2.0,0.11,-60.0,-0.04,7.9,,-0.083,0.029,,0.14,0.451
11305,＜畜肉類＞　ぶた　［ハム類］　ロースハム　フライ,肉類,畜肉類,True,False,172971,"Pork sausage, link/patty, fully cooked, microwaved",Sausages and Luncheon Meats,high,"Fried pork loin ham matches cooked pork sausage most closely in energy (438 vs 432 kcal), protein (15.1 vs 17.3g), fat (41.7 vs 30.6g), and salt content (2.515 vs 2.1g); best conceptual match among cured pork products",1.4,432.0,438,6.0,-2.2,11.1,-0.58,0.0,-7.0,0.35,-35.0,0.29,-15.0,22.0,-0.277,0.05,0.9,0.46,0.415
11177,＜畜肉類＞　ぶた　［ハム類］　ショルダーハム,肉類,畜肉類,True,False,168281,"Pork, cured, ham, regular (approximately 13% fat), canned, roasted",Pork Products,high,"Pork cured ham with ~13% fat matches shoulder ham nutrient profile (energy, protein, fat, carbs, salt) and is the closest conceptual equivalent in USDA database",2.2,221.0,226,5.0,4.4,-1.0,-0.68,0.0,1.0,0.37,67.0,0.5,-41.0,0.0,0.12,-0.09,,-0.84,0.79
